Date;Type;Merchant/Description;Debit/Credit;Balance;
15/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.18;+£241.67;
15/06/2025;CARD PAYMENT;**** ******* ** ************** ****** ****** **** **** ********** ** **********;-£6.17;+£241.85;
15/06/2025;CREDIT IN;****** **** ********** *** ******* ** **********;+£6.17;+£248.02;
15/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.04;+£241.85;
15/06/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£1.24;+£241.89;
15/06/2025;CARD PAYMENT;************* ******* **** ***** ***** ****** *** **** *********** ** **********;-£5.94;+£243.13;
15/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.18;+£249.07;
14/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£249.25;
14/06/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£1.03;+£249.28;
14/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£7.37;+£250.31;
14/06/2025;CARD PAYMENT;**** ******* ** ********************* ********* **** **** ********** ** **********;-£249.73;+£257.68;
14/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.36;+£507.41;
14/06/2025;CARD PAYMENT;**** ******* ** *************** ******* **** **** ********** ** **********;-£12.17;+£507.77;
14/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.24;+£519.94;
14/06/2025;CARD PAYMENT;**** ******* ** ************ ******** ****** **** **** ********** ** **********;-£8.23;+£520.18;
13/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.11;+£528.41;
13/06/2025;CARD PAYMENT;**** ******* ** ******************** ****** **** **** ********** ** **********;-£3.62;+£528.52;
13/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.27;+£532.14;
13/06/2025;CARD PAYMENT;**** ******* ** ********************** ****** **** **** ********** ** **********;-£9.11;+£532.41;
13/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.01;+£541.52;
13/06/2025;CARD PAYMENT;**** ******* ** ********** ***** ***** **** **** ********** ** **********;-£0.31;+£541.53;
13/06/2025;CARD PAYMENT;**** ******* ** *** ***** *** ****   ** **********;-£2.99;+£541.84;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.01;+£544.83;
12/06/2025;CARD PAYMENT;**** ******* ** ********************* ***** **** **** ********** ** **********;-£0.31;+£544.84;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.09;+£545.15;
12/06/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£3.11;+£545.24;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.13;+£548.35;
12/06/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£4.35;+£548.48;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.01;+£552.83;
12/06/2025;CARD PAYMENT;**** ******* ** ********************* ***** **** **** ********** ** **********;-£0.41;+£552.84;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.34;+£553.25;
12/06/2025;CARD PAYMENT;**** ******* ** ******************** ******* **** **** ********** ** **********;-£11.59;+£553.59;
12/06/2025;CARD PAYMENT;**** ******* ** *******   ** **********;-£52.34;+£565.18;
12/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.29;+£617.52;
12/06/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£9.94;+£617.81;
12/06/2025;PAYMENT;****** ******** ******* ********* **** * *******;+£500.00;+£627.75;
12/06/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£32.16;+£127.75;
11/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.30;+£159.91;
11/06/2025;CARD PAYMENT;**** ******* ** ********************* ******* **** **** ********** ** **********;-£10.30;+£160.21;
11/06/2025;CREDIT IN;****** **** ******** **** ** **********;+£0.13;+£170.51;
11/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.10;+£170.38;
11/06/2025;CARD PAYMENT;**** ******* ** ******** **** ****** **** **** ********** ** **********;-£3.34;+£170.48;
11/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.05;+£173.82;
11/06/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£1.73;+£173.87;
11/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.01;+£175.60;
11/06/2025;CARD PAYMENT;**** ******* ** **************** ***** **** **** ********** ** **********;-£0.36;+£175.61;
11/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.11;+£175.97;
11/06/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£3.66;+£176.08;
10/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.09;+£179.74;
10/06/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£3.06;+£179.83;
10/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.40;+£182.89;
10/06/2025;CARD PAYMENT;**** ******* ** ************* ******* ******* **** **** ********** ** **********;-£13.50;+£183.29;
10/06/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* ****** ********* ***** *** * ******* ** **;-£10.00;+£196.79;
09/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.08;+£206.79;
09/06/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£2.76;+£206.87;
09/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.43;+£209.63;
09/06/2025;CARD PAYMENT;**** ******* ** *************** ******* **** **** ********** ** **********;-£14.43;+£210.06;
09/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.21;+£224.49;
09/06/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£7.11;+£224.70;
09/06/2025;CARD PAYMENT;**** ******* ** ***** ***************   ** **********;-£7.99;+£231.81;
08/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.12;+£239.80;
08/06/2025;CARD PAYMENT;**** ******* ** ******************** ****** **** **** ********** ** **********;-£4.13;+£239.92;
08/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.06;+£244.05;
08/06/2025;CARD PAYMENT;**** ******* ** ************* ******** ****** **** **** ********** ** **********;-£2.07;+£244.11;
08/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.43;+£246.18;
08/06/2025;CARD PAYMENT;**** ******* ** ******************** ******* **** **** ********** ** **********;-£14.68;+£246.61;
07/06/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£3.49;+£261.29;
07/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£264.78;
07/06/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£5.05;+£264.93;
07/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.06;+£269.98;
07/06/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£2.04;+£270.04;
07/06/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;+£272.08;
06/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£281.07;
06/06/2025;CARD PAYMENT;**** ******* ** ******************* ***** **** **** ********** ** **********;-£1.02;+£281.10;
06/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.11;+£282.12;
06/06/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£3.82;+£282.23;
06/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.38;+£286.05;
06/06/2025;CARD PAYMENT;**** ******* ** ********** *** ******* ******* **** **** ********** ** **********;-£12.92;+£286.43;
06/06/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* ****** ********* ***** ***** * ******* ** **;-£30.00;+£299.35;
05/06/2025;CARD PAYMENT;************** **** ***** ***** ** **********;-£5.49;+£329.35;
05/06/2025;CREDIT IN;****** **** ******** **** ** **********;+£0.15;+£334.84;
05/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.19;+£334.69;
05/06/2025;CARD PAYMENT;**** ******* ** ******** **** ****** **** **** ********** ** **********;-£6.61;+£334.88;
05/06/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£16.78;+£341.49;
04/06/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£3.49;+£358.27;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£361.76;
04/06/2025;CARD PAYMENT;**** ******* ** ********************* ****** **** **** ********** ** **********;-£5.16;+£361.91;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£367.07;
04/06/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£5.11;+£367.22;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£1.26;+£372.33;
04/06/2025;CARD PAYMENT;**** ******* ** ******************** ******* **** **** ********** ** **********;-£42.55;+£373.59;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£416.14;
04/06/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£4.96;+£416.29;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£421.25;
04/06/2025;CARD PAYMENT;**** ******* ** ******************* ***** **** **** ********** ** **********;-£1.02;+£421.28;
04/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.09;+£422.30;
04/06/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£3.15;+£422.39;
03/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.16;+£425.54;
03/06/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£5.43;+£425.70;
03/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.05;+£431.13;
03/06/2025;CARD PAYMENT;**** ******* ** ******************** * ****** **** **** ********** ** **********;-£1.74;+£431.18;
03/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.07;+£432.92;
03/06/2025;CARD PAYMENT;**** ******* ** ********************** ****** **** **** ********** ** **********;-£2.27;+£432.99;
01/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.27;+£435.26;
01/06/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£9.10;+£435.53;
01/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£444.63;
01/06/2025;CARD PAYMENT;**** ******* ** ********************** ****** **** **** ********** ** **********;-£4.98;+£444.78;
01/06/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.12;+£449.76;
01/06/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£4.10;+£449.88;
30/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.14;+£453.98;
30/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£4.84;+£454.12;
30/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£458.96;
30/05/2025;CARD PAYMENT;**** ******* ** ******************* ***** **** **** ********** ** **********;-£1.02;+£458.99;
30/05/2025;CARD PAYMENT;**** ******* ** ******* **********   ** **********;-£5.99;+£460.01;
29/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.02;+£466.00;
29/05/2025;CARD PAYMENT;**** ******* ** ******************* ***** **** **** ********** ** **********;-£0.71;+£466.02;
29/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.10;+£466.73;
29/05/2025;CARD PAYMENT;**** ******* ** ******************** * ****** **** **** ********** ** **********;-£3.35;+£466.83;
29/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.94;+£470.18;
29/05/2025;CARD PAYMENT;**** ******* ** ******************** ******* **** **** ********** ** **********;-£31.83;+£471.12;
29/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* ****** ********* ******* ********** * ******* *;-£6.00;+£502.95;
29/05/2025;CREDIT IN;****** **** **** *** ************ ** **********;+£124.99;+£508.95;
29/05/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£31.64;+£383.96;
28/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.13;+£415.60;
28/05/2025;CARD PAYMENT;**** ******* ** *************** ****** ****** **** **** ********** ** **********;-£4.31;+£415.73;
27/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.09;+£420.04;
27/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£2.91;+£420.13;
27/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.27;+£423.04;
27/05/2025;CARD PAYMENT;**** ******* ** *************** ***** ****** **** **** ********** ** **********;-£9.15;+£423.31;
27/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£432.46;
27/05/2025;CARD PAYMENT;**** ******* ** ******************** * ***** **** **** ********** ** **********;-£0.94;+£432.49;
27/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.31;+£433.43;
27/05/2025;CARD PAYMENT;**** ******* ** ************ ****** ******* **** **** ********** ** **********;-£10.39;+£433.74;
26/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£444.13;
26/05/2025;CARD PAYMENT;**** ******* ** ****** ******* ***** **** **** ********** ** **********;-£4.99;+£444.28;
26/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.43;+£449.27;
26/05/2025;CARD PAYMENT;**** ******* ** ******** ***** ******* ******* **** **** ********** ** **********;-£14.45;+£449.70;
26/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.01;+£464.15;
26/05/2025;CARD PAYMENT;**** ******* ** **************** ***** **** **** ********** ** **********;-£0.21;+£464.16;
26/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.41;+£464.37;
26/05/2025;CARD PAYMENT;**** ******* ** *************** ******* **** **** ********** ** **********;-£13.76;+£464.78;
26/05/2025;CREDIT IN;****** **** ************ ****** ** **********;+£10.39;+£478.54;
25/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.11;+£468.15;
25/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£3.59;+£468.26;
25/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.37;+£471.85;
25/05/2025;CARD PAYMENT;**** ******* ** *************** ******* **** **** ********** ** **********;-£12.58;+£472.22;
25/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.31;+£484.80;
25/05/2025;CARD PAYMENT;**** ******* ** ************ ****** ******* **** **** ********** ** **********;-£10.39;+£485.11;
24/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.07;+£495.50;
24/05/2025;CARD PAYMENT;**** ******* ** ********************** ****** **** **** ********** ** **********;-£2.50;+£495.57;
24/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.10;+£498.07;
24/05/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£3.49;+£498.17;
24/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£501.66;
24/05/2025;CARD PAYMENT;**** ******* ** ******************** * ***** **** **** ********** ** **********;-£1.03;+£501.69;
23/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.72;+£502.72;
23/05/2025;CARD PAYMENT;**** ******* ** *************** ******* **** **** ********** ** **********;-£24.47;+£503.44;
23/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£527.91;
23/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£5.25;+£528.06;
23/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.06;+£533.31;
23/05/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£1.95;+£533.37;
23/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£535.32;
23/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£5.20;+£535.47;
22/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.05;+£540.67;
22/05/2025;CARD PAYMENT;**** ******* ** ******************* ****** **** **** ********** ** **********;-£1.76;+£540.72;
22/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.19;+£542.48;
22/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£6.49;+£542.67;
22/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.21;+£549.16;
22/05/2025;CARD PAYMENT;**** ******* ** *************** ****** **** **** ********** ** **********;-£7.28;+£549.37;
22/05/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£12.18;+£556.65;
21/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£568.83;
21/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£5.18;+£568.98;
21/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£574.16;
21/05/2025;CARD PAYMENT;**** ******* ** ******************* ***** **** **** ********** ** **********;-£0.92;+£574.19;
20/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** ******** ********* ********* **** * ******* ** *;-£87.00;+£575.11;
20/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.15;+£662.11;
20/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£5.18;+£662.26;
20/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.04;+£667.44;
20/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£1.47;+£667.48;
20/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.09;+£668.95;
20/05/2025;CARD PAYMENT;**** ******* ** ********** ***** ****** **** **** ********** ** **********;-£3.04;+£669.04;
20/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.12;+£672.08;
20/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£4.08;+£672.20;
20/05/2025;CARD PAYMENT;**** ******* ** **** *** ************   ** **********;-£124.99;+£676.28;
19/05/2025;CARD PAYMENT;**** ******* ** *** ***** ********   ** **********;-£9.99;+£801.27;
19/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.12;+£811.26;
19/05/2025;CARD PAYMENT;**** ******* ** ************* ****** **** **** ********** ** **********;-£4.08;+£811.38;
19/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.03;+£815.46;
19/05/2025;CARD PAYMENT;**** ******* ** **************** ***** **** **** ********** ** **********;-£1.04;+£815.49;
18/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.12;+£816.53;
18/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£3.98;+£816.65;
18/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.16;+£820.63;
18/05/2025;CARD PAYMENT;**** ******* ** **************** ****** **** **** ********** ** **********;-£5.44;+£820.79;
18/05/2025;CARD PAYMENT;**** ******* ** *** ***** ** *****   ** **********;-£9.00;+£826.23;
18/05/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£8.99;+£835.23;
17/05/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£0.95;+£844.22;
17/05/2025;FOREIGN CURRENCY CONVERSION FEE;******* ******** ********** ***;-£0.80;+£845.17;
17/05/2025;CARD PAYMENT;**** ******* ** *************** ****** ****** **** **** ********** ** **********;-£27.17;+£845.97;
17/05/2025;CARD PAYMENT;********** *** ** **** **** ***** ***** ** **********;-£5.95;+£873.14;
17/05/2025;CARD PAYMENT;** ***** ******* ***** **** ***** ***** ** **********;-£22.86;+£879.09;
16/05/2025;PAYMENT;****** ******** ******* ********* **** * *******;+£905.00;+£901.95;
16/05/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.90;-£3.05;
16/05/2025;CARD PAYMENT;* * * **** ***** ***** ** **********;-£37.99;+£2.85;
16/05/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£40.84;
16/05/2025;CARD PAYMENT;****** **** ***** ***** ** **********;-£27.50;+£43.84;
16/05/2025;PAYMENT;****** ******** ******* ************ *** ***** **** * *******;+£450.00;+£71.34;
15/05/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;-£378.66;
15/05/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£3.99;-£375.66;
15/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* ****** ********* ******** * ******* ** **;-£100.00;-£371.67;
15/05/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£263.00;-£271.67;
15/05/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£3.69;-£8.67;
15/05/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£9.17;-£4.98;
15/05/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£4.19;
15/05/2025;CARD PAYMENT;******** ******* *** **** ***** ***** ** **********;-£23.20;+£6.29;
15/05/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£7.72;+£29.49;
14/05/2025;CARD PAYMENT;**** ******* ** ******* *********   ** **********;-£46.58;+£37.21;
14/05/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£5.95;+£83.79;
14/05/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£0.58;+£89.74;
13/05/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£90.32;
13/05/2025;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£1.00;+£92.82;
13/05/2025;CARD PAYMENT;**** ******* ** *** ***** *** ****   ** **********;-£2.99;+£93.82;
12/05/2025;PAYMENT;****** ******** ******* ******** * *** **** * *******;+£140.00;+£96.81;
11/05/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£74.00;-£43.19;
11/05/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£9.78;+£30.81;
10/05/2025;PAYMENT;****** ******** ******* ********* **** **** ******;+£26.00;+£40.59;
10/05/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.90;+£14.59;
10/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£20.49;
10/05/2025;CARD PAYMENT;***** **** *** ** *** **** ***** ***** ** **********;-£11.90;+£24.79;
10/05/2025;CARD PAYMENT;***** **** *** ** *** **** ***** ***** ** **********;-£7.80;+£36.69;
10/05/2025;CARD PAYMENT;***** **** *** ** *** **** ***** ***** ** **********;-£6.40;+£44.49;
09/05/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£50.89;
09/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£54.13;
09/05/2025;CARD PAYMENT;**** ******* ** ***** ***************   ** **********;-£7.99;+£58.43;
08/05/2025;PAYMENTS;**** ******* *** ****** ******* ** **** ****** ********* ****** ***** * ******* ** **;-£26.00;+£66.42;
08/05/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£92.42;
08/05/2025;PAYMENT;****** ******** ******* ****** **** * *******;+£100.00;+£95.66;
08/05/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£404.00;-£4.34;
08/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£399.66;
08/05/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£11.07;+£403.96;
08/05/2025;DD;DIRECT DEBIT PAYMENT TO AA MEMBERSHIP REF ****************, MANDATE NO ****;-£102.01;+£415.03;
07/05/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£5.00;+£517.04;
07/05/2025;CARD PAYMENT;**** ******* ** ****** ***** ******   ** **********;-£1.00;+£522.04;
07/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ****** ****** * ******* ** *;-£50.00;+£523.04;
07/05/2025;PAYMENT;****** ******** ******* *********** ****** **** ***** ******;+£50.00;+£573.04;
07/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* **** * ******* ** **;-£1200.00;+£523.04;
07/05/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* **** * ******* ** **;-£1500.00;+£1723.04;
07/05/2025;PAYMENT;****** ******** ******* ********** **** ***** *;+£7.00;+£3223.04;
07/05/2025;PAYMENT;****** ******** ******* ******** **** * *******;+£164.00;+£3216.04;
07/05/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£23.84;+£3052.04;
07/05/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£6.28;+£3075.88;
07/05/2025;CARD PAYMENT;**** ** ***** ******** **** ***** ***** ** **********;-£154.00;+£3082.16;
07/05/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;+£3236.16;
07/05/2025;CARD PAYMENT;**** ****** ******* **** ***** ***** ** **********;-£17.02;+£3245.15;
06/05/2025;CARD PAYMENT;********* *** **** ***** ***** ** **********;-£5.00;+£3262.17;
05/05/2025;CARD PAYMENT;************** **** ***** ***** ** **********;-£5.49;+£3267.17;
05/05/2025;CARD PAYMENT;******* ****** **** ***** ***** ** **********;-£2.50;+£3272.66;
05/05/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£9.23;+£3275.16;
04/05/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£2.06;+£3284.39;
04/05/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£10.43;+£3286.45;
04/05/2025;CARD PAYMENT;**** ******* ** ** ***************   ** **********;-£216.95;+£3296.88;
03/05/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£14.10;+£3513.83;
03/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£3527.93;
